num,date,league,matchup,away,away_score,home,home_score,actual_total,market_total,market_spread,abs_spread,favorite,underdog,ud_score,pick,tier,ensemble,win_prob,rule,base_line,scaled_over,scaled_under,zone_width,flat,primary_result,dual_result,both_hit
1363,2026-06-01,WNBA,SEA@DAL,SEA,56,DAL,79,135,166.5,13.5,13.5,DAL,SEA,56,OVER,A,7.27,0.7,Rule2:StructuralOutlier,76.5,58.7,94.3,35.7,5,MISS,HIT,False
1364,2026-06-01,WNBA,MIN@PHO,MIN,111,PHO,77,188,166.5,2.5,2.5,MIN,PHO,77,UNDER,C,-1.15,20.7,Rule4:UnderExecution,82.0,67.4,96.6,29.2,12,HIT,HIT,True
1365,2026-06-02,WNBA,CHI@WAS,CHI,72,WAS,90,162,161.0,1.5,1.5,CHI,WAS,90,OVER,C,80.85,25.0,Rule3:OverExecution,79.8,66.2,93.3,27.2,12,HIT,HIT,True
1366,2026-06-02,WNBA,CON@ATL,CON,75,ATL,91,166,161.0,13.5,13.5,ATL,CON,75,UNDER,A,-43.52,0.7,Rule2:StructuralOutlier,73.8,55.9,91.6,35.7,5,HIT,HIT,True
1367,2026-06-02,WNBA,PDX@GS,PDX,77,GS,95,172,160.5,9.5,9.5,GS,PDX,77,OVER,A,12.44,2.9,Rule1:UpsetClause,75.5,61.5,89.5,28.1,5,HIT,HIT,True
1368,2026-06-02,WNBA,LV@LA,LV,79,LA,69,148,176.5,7.5,7.5,LV,LA,69,OVER,A,38.41,5.5,Rule1:UpsetClause,84.5,72.4,96.6,24.2,5,MISS,HIT,False
1369,2026-06-03,WNBA,TOR@NY,TOR,82,NY,97,179,173.5,0.5,0.5,NY,TOR,82,OVER,C,27.47,29.3,Rule3:OverExecution,86.5,74.0,99.0,25.1,12,HIT,HIT,True
1370,2026-06-03,WNBA,PHO@SEA,PHO,72,SEA,68,140,160.0,7.5,7.5,SEA,PHO,72,UNDER,A,-57.3,5.5,Rule1:UpsetClause,76.2,64.1,88.4,24.2,5,HIT,HIT,True
1371,2026-06-04,WNBA,ATL@IND,ATL,71,IND,83,154,174.0,1.5,1.5,IND,ATL,71,OVER,C,16.78,25.0,Rule3:OverExecution,86.2,72.7,99.8,27.2,12,MISS,HIT,False
1372,2026-06-04,WNBA,GS@MIN,GS,84,MIN,87,171,168.5,3.5,3.5,MIN,GS,84,OVER,B,55.72,16.6,Rule3:OverExecution,82.5,72.0,93.0,21.0,7,HIT,HIT,True
1373,2026-06-05,WNBA,CON@CHI,CON,80,CHI,85,165,164.0,6.5,6.5,CHI,CON,80,UNDER,A,-16.6,7.4,Rule1:UpsetClause,78.8,67.6,89.9,22.3,5,HIT,HIT,True
1374,2026-06-05,WNBA,PHO@PDX,PHO,78,PDX,72,150,160.0,4.5,4.5,PHO,PDX,72,UNDER,B,-39.01,13.0,Rule1:UpsetClause,77.8,66.2,89.2,23.0,7,HIT,HIT,True
1375,2026-06-05,WNBA,DAL@LA,DAL,104,LA,96,200,178.5,2.5,2.5,DAL,LA,96,UNDER,C,-4.22,20.7,Rule4:UnderExecution,88.0,73.4,102.6,29.2,12,HIT,HIT,True
1376,2026-06-06,WNBA,SEA@MIN,SEA,68,MIN,88,156,162.0,13.5,13.5,MIN,SEA,68,OVER,A,7.04,0.7,Rule2:StructuralOutlier,74.2,56.4,92.1,35.7,5,HIT,HIT,True
1377,2026-06-06,WNBA,GS@LV,GS,79,LV,84,163,166.5,2.5,2.5,LV,GS,79,OVER,C,28.85,20.7,Rule3:OverExecution,82.0,67.4,96.6,29.2,12,HIT,HIT,True
1378,2026-06-06,WNBA,WAS@ATL,WAS,77,ATL,109,186,160.5,8.5,8.5,ATL,WAS,77,OVER,A,55.13,4.0,Rule1:UpsetClause,76.0,62.9,89.1,26.2,5,HIT,HIT,True
1379,2026-06-06,WNBA,IND@NY,IND,75,NY,83,158,174.5,3.5,3.5,NY,IND,75,UNDER,B,-4.42,16.6,Rule4:UnderExecution,85.5,75.0,96.0,21.0,7,HIT,PUSH,False
1380,2026-06-07,WNBA,CHI@TOR,CHI,68,TOR,85,153,175.0,0.5,0.5,TOR,CHI,68,OVER,C,82.01,29.3,Rule3:OverExecution,87.2,74.7,99.8,25.1,12,MISS,HIT,False
1381,2026-06-07,WNBA,PDX@LA,PDX,72,LA,89,161,173.5,7.5,7.5,LA,PDX,72,OVER,A,62.15,5.5,Rule1:UpsetClause,83.0,70.9,95.1,24.2,5,HIT,HIT,True
1382,2026-06-08,WNBA,NY@CON,NY,89,CON,80,169,163.0,12.5,12.5,NY,CON,80,UNDER,A,-44.66,1.0,Rule2:StructuralOutlier,75.2,58.4,92.1,33.8,5,HIT,HIT,True
1383,2026-06-08,WNBA,IND@WAS,IND,78,WAS,76,154,171.5,5.5,5.5,IND,WAS,76,OVER,A,59.2,9.9,Rule1:UpsetClause,83.0,72.8,93.2,20.4,5,HIT,HIT,True
1384,2026-06-08,WNBA,SEA@LV,SEA,91,LV,101,192,163.0,15.5,15.5,LV,SEA,91,UNDER,A,-21.92,0.4,Rule2:StructuralOutlier,73.8,54.0,93.5,39.4,5,HIT,HIT,True
1385,2026-06-09,WNBA,ATL@CHI,ATL,82,CHI,75,157,165.0,9.5,9.5,ATL,CHI,75,OVER,A,8.63,2.9,Rule1:UpsetClause,77.8,63.7,91.8,28.1,5,HIT,HIT,True
1386,2026-06-09,WNBA,DAL@MIN,DAL,76,MIN,100,176,171.0,4.5,4.5,MIN,DAL,76,OVER,B,20.31,13.0,Rule1:UpsetClause,83.2,71.8,94.8,23.0,7,HIT,HIT,True
1387,2026-06-09,WNBA,PHO@GS,PHO,81,GS,87,168,162.5,8.5,8.5,GS,PHO,81,OVER,A,17.09,4.0,Rule1:UpsetClause,77.0,63.9,90.1,26.2,5,HIT,HIT,True
1388,2026-06-10,WNBA,CON@TOR,CON,102,TOR,106,208,166.5,8.5,8.5,TOR,CON,102,OVER,A,38.67,4.0,Rule1:UpsetClause,79.0,65.9,92.1,26.2,5,HIT,MISS,False
1389,2026-06-10,WNBA,LA@SEA,LA,88,SEA,83,171,170.0,7.5,7.5,SEA,LA,88,UNDER,A,-47.13,5.5,Rule1:UpsetClause,81.2,69.1,93.4,24.2,5,HIT,HIT,True
1390,2026-06-11,WNBA,CHI@IND,CHI,106,IND,114,220,171.5,9.5,9.5,IND,CHI,106,UNDER,A,-30.56,2.9,Rule1:UpsetClause,81.0,67.0,95.0,28.1,5,MISS,HIT,False
1391,2026-06-11,WNBA,NY@ATL,NY,104,ATL,90,194,165.0,3.5,3.5,ATL,NY,104,OVER,B,3.14,16.6,Rule3:OverExecution,80.8,70.2,91.2,21.0,7,HIT,MISS,False
1392,2026-06-11,WNBA,PHO@DAL,PHO,70,DAL,85,155,168.5,6.5,6.5,DAL,PHO,70,OVER,A,7.39,7.4,Rule1:UpsetClause,81.0,69.8,92.2,22.3,5,HIT,HIT,True
1393,2026-06-11,WNBA,LV@PDX,LV,105,PDX,89,194,170.0,11.5,11.5,LV,PDX,89,OVER,A,18.87,1.5,Rule1:UpsetClause,79.2,63.3,95.2,31.8,5,HIT,HIT,True
1394,2026-06-12,WNBA,TOR@WAS,TOR,85,WAS,86,171,169.0,1.5,1.5,TOR,WAS,86,OVER,C,93.19,25.0,Rule3:OverExecution,83.8,70.2,97.3,27.2,12,HIT,HIT,True
1395,2026-06-12,WNBA,GS@SEA,GS,76,SEA,72,148,157.5,10.5,10.5,GS,SEA,72,OVER,A,18.18,2.1,Rule1:UpsetClause,73.5,58.5,88.5,29.9,5,HIT,HIT,True
1396,2026-06-13,WNBA,IND@CON,IND,85,CON,75,160,170.5,8.5,8.5,IND,CON,75,OVER,A,35.63,4.0,Rule1:UpsetClause,81.0,67.9,94.1,26.2,5,HIT,HIT,True
1397,2026-06-13,WNBA,MIN@LV,MIN,97,LV,100,197,174.5,3.5,3.5,LV,MIN,97,OVER,B,25.29,16.6,Rule3:OverExecution,85.5,75.0,96.0,21.0,7,HIT,MISS,False
1398,2026-06-13,WNBA,DAL@PDX,DAL,83,PDX,84,167,167.5,3.5,3.5,DAL,PDX,84,OVER,B,31.82,16.6,Rule3:OverExecution,82.0,71.5,92.5,21.0,7,HIT,HIT,True
1399,2026-06-13,WNBA,LA@PHO,LA,111,PHO,102,213,172.0,1.5,1.5,LA,PHO,102,OVER,C,27.62,25.0,Rule3:OverExecution,85.2,71.7,98.8,27.2,12,HIT,MISS,False
1400,2026-06-14,WNBA,WAS@NY,WAS,64,NY,86,150,166.5,13.5,13.5,NY,WAS,64,OVER,A,26.27,0.7,Rule2:StructuralOutlier,76.5,58.7,94.3,35.7,5,HIT,HIT,True
